industry,founding_date,office_country,office_state,office_city,office_region,first_funding_date,last_funding_date,num_funding_rounds,total_funding_usd,first_milestone_date,last_milestone_date,num_milestones,acquisition_price,acquisition_currency,acquired,ipo_valuation_amount,valuation_currency,ipo,exit,funding_time_span
8,1439,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1361,1413,1,0.0,6,0,0.0,3,0,0,0
36,1437,93,4,1882,1457,1970-01-01 00:00:00.000001749,1970-01-01 00:00:00.000001745,1,24999996,10,10,0,0.0,1,1,0.0,3,0,1,-1
32,84,93,17,493,291,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,1311,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,92,93,22,80,321,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,1171,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1638,1680,1,0.0,6,0,0.0,3,0,0,0
36,92,13,4,2171,1309,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,8,1,0.0,6,1,0.0,3,0,1,0
0,718,40,4,402,235,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1009,1056,1,0.0,6,0,0.0,3,0,0,0
32,1441,27,4,154,79,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1363,1415,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,9,9,1,0.0,6,0,0.0,3,0,0,0
22,504,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,565,586,1,0.0,6,0,0.0,3,0,0,0
11,4,93,4,1285,972,1970-01-01 00:00:00.000001264,1970-01-01 00:00:00.000001257,1,1000000,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,30,4,1607,948,1970-01-01 00:00:00.000000786,1970-01-01 00:00:00.000000781,1,881000,10,10,0,0.0,6,0,0.0,3,0,0,-1
5,293,87,4,973,579,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,215,215,1,0.0,6,0,0.0,3,0,0,0
22,92,93,34,1664,981,1970-01-01 00:00:00.000001043,1970-01-01 00:00:00.000001037,1,0,10,10,0,0.0,6,0,0.0,3,0,0,-1
0,1581,93,34,1444,859,1970-01-01 00:00:00.000000596,1970-01-01 00:00:00.000000605,2,1000000,946,989,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
12,1216,93,4,1460,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1125,1175,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,3070000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
30,92,93,4,1882,1457,1970-01-01 00:00:00.000000462,1970-01-01 00:00:00.000000457,1,200000000,10,10,0,0.0,6,1,0.0,3,0,1,-1
9,4,93,19,314,146,1970-01-01 00:00:00.000000613,1970-01-01 00:00:00.000000910,4,50100002,1255,13,2,0.0,6,0,0.0,3,1,1,0
12,92,93,4,1601,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,1511,3,0.0,6,1,0.0,3,0,1,0
14,92,93,9,449,406,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,1512,93,38,206,114,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
3,92,93,19,2266,146,1970-01-01 00:00:00.000001736,1970-01-01 00:00:00.000001733,1,9200000,41,640,2,0.0,6,0,0.0,3,1,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,6,93,4,1752,1095,1970-01-01 00:00:00.000001743,1970-01-01 00:00:00.000000731,6,67650000,1291,1417,2,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,0.0,6,0,0.0,3,0,0,0
33,92,93,27,1462,228,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,45,1769,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,2500.0,6,1,0.0,3,0,1,0
5,92,40,4,1707,1013,1970-01-01 00:00:00.000001514,1970-01-01 00:00:00.000001511,1,0,130,136,1,0.0,6,0,0.0,3,0,0,-1
7,92,93,44,1868,1119,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
39,308,93,7,2258,1368,1970-01-01 00:00:00.000000334,1970-01-01 00:00:00.000000321,1,0,10,10,0,0.0,6,0,0.0,3,0,0,-1
0,650,93,4,1882,1095,1970-01-01 00:00:00.000000650,1970-01-01 00:00:00.000001030,4,13075000,258,888,2,0.0,6,1,0.0,3,0,1,0
8,13,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1223,1321,2,0.0,6,0,0.0,3,0,0,0
36,92,81,4,1882,1194,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
9,92,93,31,1533,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,1,1,0
0,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
35,940,93,4,963,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,1,1,0
12,92,93,31,2316,1394,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,196,200,1,0.0,6,0,0.0,3,1,1,0
38,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
14,632,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,504,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,127,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,1300,93,37,172,993,1970-01-01 00:00:00.000001464,1970-01-01 00:00:00.000001461,1,0,1211,1263,1,0.0,6,0,0.0,3,0,0,-1
9,68,93,10,60,53,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,200,12,2,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,172,176,1,0.0,6,0,0.0,3,0,0,0
35,1177,93,9,117,769,1970-01-01 00:00:00.000001437,1970-01-01 00:00:00.000001436,1,50000,948,991,1,0.0,6,0,0.0,3,0,0,-1
40,11,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,13,93,4,1882,1457,1970-01-01 00:00:00.000001188,1970-01-01 00:00:00.000001180,1,118000,10,10,0,0.0,6,0,0.0,3,0,0,-1
12,11,31,4,900,530,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,13,4,1347,806,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,39,39,1,0.0,6,0,0.0,3,0,0,0
11,95,93,4,1882,1457,1970-01-01 00:00:00.000001234,1970-01-01 00:00:00.000000833,4,4046884,227,990,2,0.0,6,1,0.0,3,0,1,-1
36,92,93,23,1314,788,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
4,87,93,30,1283,763,1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000067,1,40000000,1077,1382,2,0.0,6,0,5000000.0,3,1,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,1043,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1361,1413,1,0.0,6,0,0.0,3,0,0,0
3,78,93,34,1337,1457,1970-01-01 00:00:00.000001533,1970-01-01 00:00:00.000001527,1,3400000,10,10,0,0.0,6,0,0.0,3,0,0,-1
7,1308,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1,93,4,360,1125,1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000000769,1,6000000,10,10,0,5500000.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,3,93,5,538,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,1309,30,4,1607,948,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1220,1272,1,0.0,6,0,0.0,3,0,0,0
36,92,93,28,676,387,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,37,37,1,0.0,6,1,0.0,3,0,1,0
7,11,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,9,2126,1276,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
3,3,93,4,2094,1095,1970-01-01 00:00:00.000001077,1970-01-01 00:00:00.000001066,1,50000000,10,10,0,443500000.0,6,1,0.0,3,0,1,-1
22,92,93,19,351,146,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,1522,2,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
9,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,7,93,34,163,85,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000743,1,130000,10,10,0,0.0,6,0,0.0,3,0,0,-1
37,13,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
9,0,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,97,4,2072,1237,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
25,92,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
38,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
33,1443,93,42,1269,755,1970-01-01 00:00:00.000001369,1970-01-01 00:00:00.000001361,1,15000,252,257,1,0.0,6,0,0.0,3,0,0,-1
14,10,93,39,1704,1011,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,10,93,19,341,146,1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000510,3,50000,1530,234,3,0.0,6,1,0.0,3,0,1,-1
30,92,93,13,240,139,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,0,0,0
12,119,93,34,1230,735,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1079,1129,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
17,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
25,0,93,4,2094,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,7,1,0.0,6,0,1242000.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,4,4,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,182,186,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,2,4,25,4,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,8,1,0.0,6,0,0.0,3,0,0,0
9,895,93,4,1306,1095,1970-01-01 00:00:00.000000651,1970-01-01 00:00:00.000000143,3,50300006,689,1024,2,327000000.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,4,4,1,0.0,6,0,0.0,3,0,0,0
5,3,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
36,434,73,4,2255,1364,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,456,469,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,31,4,282,167,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,258,93,4,1176,705,1970-01-01 00:00:00.000001612,1970-01-01 00:00:00.000001613,1,580000,1003,1048,1,0.0,6,0,0.0,3,0,0,0
7,554,40,4,150,76,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,6,2066,859,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,1,200000,10,10,0,0.0,6,1,0.0,3,0,1,0
8,12,93,8,2341,1404,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,947,990,1,0.0,6,0,0.0,3,0,0,0
36,69,93,38,1651,976,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,34000000.0,6,1,0.0,3,0,1,0
36,78,93,9,1600,769,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
14,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
32,7,5,4,2233,1350,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,1,0,1077,953,2,0.0,6,1,0.0,3,0,1,0
36,385,93,34,1444,859,1970-01-01 00:00:00.000000331,1970-01-01 00:00:00.000000318,1,29600,322,329,1,0.0,6,0,0.0,3,0,0,-1
36,92,93,34,1444,859,1970-01-01 00:00:00.000001610,1970-01-01 00:00:00.000001611,1,0,945,988,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
7,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,92,93,31,1210,724,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,259,40,4,534,853,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,181,1105,2,0.0,6,0,0.0,3,0,0,0
2,151,93,15,951,569,1970-01-01 00:00:00.000000963,1970-01-01 00:00:00.000000957,1,3000000,1080,1130,1,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,35,35,1,0.0,6,0,0.0,3,0,0,0
14,92,93,47,1945,1162,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,391,401,1,0.0,6,0,0.0,3,0,0,0
36,500,93,19,249,146,1970-01-01 00:00:00.000000844,1970-01-01 00:00:00.000001636,3,2030882,1479,87,2,0.0,6,1,0.0,3,0,1,0
7,70,93,4,1896,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,0.0,6,1,0.0,3,0,1,0
36,92,93,45,1256,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,2,93,4,1893,1095,1970-01-01 00:00:00.000001308,1970-01-01 00:00:00.000001398,3,19500000,322,329,1,70000000.0,6,1,0.0,3,0,1,0
36,92,93,9,2269,1373,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,94,98,1,0.0,6,0,0.0,3,0,0,0
9,1012,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,1173,23,4,2381,1428,1970-01-01 00:00:00.000001183,1970-01-01 00:00:00.000001175,1,0,10,10,0,0.0,2,1,0.0,3,0,1,-1
5,9,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,11,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,324,331,1,0.0,6,0,0.0,3,0,0,0
2,1390,87,4,973,579,1970-01-01 00:00:00.000001521,1970-01-01 00:00:00.000000442,2,200000,1512,1563,1,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,395000000.0,6,1,0.0,3,0,1,0
22,6,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,177,181,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,4,4,1,0.0,6,0,0.0,3,0,0,0
36,11,43,4,1882,578,1970-01-01 00:00:00.000000371,1970-01-01 00:00:00.000000354,1,4000000,1312,1370,1,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,0,0,0
36,5,93,14,1525,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,669,2,0.0,6,1,0.0,3,0,1,0
36,1316,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,8,1,68200000.0,6,1,0.0,3,0,1,0
5,300,31,4,162,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
25,11,40,4,152,78,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,569,590,1,0.0,6,0,0.0,3,0,0,0
24,9,93,43,1255,747,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000671,3,17889122,10,10,0,0.0,6,0,0.0,3,0,0,0
0,1598,87,4,2418,579,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,35000000.0,6,1,0.0,3,0,1,0
14,86,93,5,648,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,40000000.0,6,1,0.0,3,0,1,0
3,92,93,4,1878,1125,1970-01-01 00:00:00.000000987,1970-01-01 00:00:00.000001299,2,15600000,10,10,0,515000000.0,6,1,0.0,3,0,1,0
12,9,31,4,1165,700,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,1,0,692,774,2,0.0,6,1,0.0,3,0,1,0
25,744,30,4,2177,1456,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,1045,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,948,991,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,105,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,477,492,1,0.0,6,1,0.0,3,0,1,0
36,1454,4,4,2029,1220,1970-01-01 00:00:00.000000384,1970-01-01 00:00:00.000000371,1,2000000,9,9,1,0.0,6,0,0.0,3,0,0,-1
28,9,93,4,1274,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
19,92,93,19,249,146,1970-01-01 00:00:00.000000315,1970-01-01 00:00:00.000000304,1,469000,10,10,0,0.0,6,0,0.0,3,0,0,-1
8,404,93,42,1415,840,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
12,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,1583,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,893,936,1,0.0,6,0,0.0,3,0,0,0
36,609,93,27,100,48,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,7,229,2,0.0,6,0,0.0,3,0,0,0
36,11,93,14,412,240,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
14,92,93,23,1314,788,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,38,38,1,0.0,6,0,0.0,3,1,1,0
12,255,93,4,1882,1269,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,1,600000,1509,616,2,5000000.0,6,1,0.0,3,0,1,0
9,7,30,4,15,13,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,8,39,4,2448,1255,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,92,93,30,69,31,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
12,92,93,4,1376,1095,1970-01-01 00:00:00.000001180,1970-01-01 00:00:00.000000164,4,15000000,730,681,2,9500000.0,6,1,0.0,3,0,1,-1
